,CS,FT,NE,SNE,SWF,SSWF,TYW,TC100,TC200,TC300,TC500,TC1000,NWPTY
20100130,0,3,5,4,0,0,0,0,0,0,0,0,1
20100131,0,3,5,4,0,0,0,0,0,0,0,0,0
20100201,0,2,4,3,0,0,0,0,0,0,0,0,0
20100202,0,3,4,3,0,0,0,0,0,0,0,0,0
20100203,0,3,4,2,0,0,0,0,0,0,0,0,0
20100204,0,3,5,3,0,0,0,0,0,0,0,0,0
20100205,0,2,5,3,0,0,0,0,0,0,0,0,0
20100206,0,2,6,3,0,0,0,0,0,0,0,0,0
20100207,0,2,6,3,0,0,0,0,0,0,0,0,0
20100208,0,2,5,3,0,0,0,0,0,0,0,0,0
20100209,0,3,5,3,0,0,0,0,0,0,0,0,0
20100210,0,3,5,3,0,0,0,0,0,0,0,0,0
20100211,0,3,5,3,0,0,0,0,0,0,0,0,0
20100212,0,3,5,2,0,0,0,0,0,0,0,0,0
20100213,0,3,5,3,0,0,0,0,0,0,0,0,0
20100214,0,3,4,2,0,0,0,0,0,0,0,0,0
20100215,0,4,3,1,0,0,0,0,0,0,0,0,0
20100216,0,5,3,2,0,0,0,0,0,0,0,0,0
20100217,0,5,4,3,0,0,0,0,0,0,0,0,0
20100218,0,4,5,4,0,0,0,0,0,0,0,0,0
20100219,1,3,6,5,0,0,0,0,0,0,0,0,0
20100220,1,3,7,6,0,0,0,0,0,0,0,0,0
20100221,1,3,8,6,0,0,0,0,0,0,0,0,0
20100222,1,2,7,6,0,0,0,0,0,0,0,0,0
20100223,1,2,6,5,0,0,0,0,0,0,0,0,0
20100224,1,2,6,5,0,0,0,0,0,0,0,0,0
20100225,1,1,6,5,0,0,0,0,0,0,0,0,0
20100226,1,0,5,4,0,0,0,0,0,0,0,0,0
20100227,1,0,4,3,0,0,0,0,0,0,0,0,0
20100228,1,1,3,2,0,0,0,0,0,0,0,0,0
20100301,0,1,2,1,0,0,0,0,0,0,0,0,0
20100302,0,1,1,0,0,0,0,0,0,0,0,0,0
20100303,0,2,0,0,0,0,0,0,0,0,0,0,0
20100304,0,2,0,0,0,0,0,0,0,0,0,0,0
20100305,0,2,0,0,0,0,0,0,0,0,0,0,0
20100306,0,3,0,0,0,0,0,0,0,0,0,0,0
20100307,0,4,1,1,0,0,0,0,0,0,0,0,0
20100308,0,5,2,2,0,0,0,0,0,0,0,0,0
20100309,0,5,3,3,0,0,0,0,0,0,0,0,0
20100310,1,4,3,3,0,0,0,0,0,0,0,0,0
20100311,2,4,4,3,0,0,0,0,0,0,0,0,0
20100312,2,4,4,3,0,0,0,0,0,0,0,0,0
20100313,2,3,4,3,0,0,0,0,0,0,0,0,0
20100314,2,3,4,3,0,0,0,0,0,0,0,0,0
20100315,2,3,4,3,0,0,0,0,0,0,0,0,0
20100316,2,3,5,3,0,0,0,0,0,0,0,0,0
20100317,2,2,5,3,0,0,0,0,0,0,0,0,0
20100318,2,1,4,2,0,0,0,0,0,0,0,0,0
20100319,2,1,3,1,0,0,0,0,0,0,0,0,0
20100320,1,1,3,1,0,0,0,0,0,0,0,0,1
20100321,0,1,2,1,0,0,0,0,0,0,0,0,2
20100322,0,1,2,1,0,0,0,0,0,0,0,0,3
20100323,0,1,2,1,0,0,0,0,0,0,0,0,4
20100324,0,1,2,1,0,0,0,0,0,0,0,0,5
20100325,0,1,2,1,0,0,0,0,0,0,0,0,6
20100326,0,1,2,2,0,0,0,0,0,0,0,0,7
20100327,0,1,2,2,0,0,0,0,0,0,0,0,8
20100328,0,1,3,3,0,0,0,0,0,0,0,0,8
20100329,0,1,4,4,0,0,0,0,0,0,0,0,8
20100330,0,1,4,4,0,0,0,0,0,0,0,0,7
20100331,0,1,4,4,0,0,0,0,0,0,0,0,6
20100401,0,1,4,4,0,0,0,0,0,0,0,0,5
20100402,0,1,4,4,0,0,0,0,0,0,0,0,4
20100403,0,2,5,5,0,0,0,0,0,0,0,0,3
20100404,0,2,5,5,0,0,0,0,0,0,0,0,2
20100405,0,2,4,4,0,0,0,0,0,0,0,0,1
20100406,0,3,3,3,0,0,0,0,0,0,0,0,0
20100407,0,4,3,2,0,0,0,0,0,0,0,0,0
20100408,0,5,3,2,0,0,0,0,0,0,0,0,0
20100409,0,5,3,2,0,0,0,0,0,0,0,0,0
20100410,0,5,3,2,0,0,0,0,0,0,0,0,0
20100411,0,5,3,2,0,0,0,0,0,0,0,0,0
20100412,0,5,3,2,0,0,0,0,0,0,0,0,0
20100413,0,4,2,1,0,0,0,0,0,0,0,0,0
20100414,0,5,3,2,0,0,0,0,0,0,0,0,0
20100415,0,4,4,2,0,0,0,0,0,0,0,0,0
20100416,0,4,4,2,0,0,0,0,0,0,0,0,0
20100417,0,3,4,2,0,0,0,0,0,0,0,0,0
20100418,0,2,3,1,0,0,0,0,0,0,0,0,0
20100419,0,2,3,1,0,0,0,0,0,0,0,0,0
20100420,0,2,3,1,0,0,0,0,0,0,0,0,0
20100421,0,2,3,1,0,0,0,0,0,0,0,0,0
20100422,0,2,3,1,0,0,0,0,0,0,0,0,0
20100423,0,3,4,2,0,0,0,0,0,0,0,0,0
20100424,0,3,4,2,0,0,0,0,0,0,0,0,0
20100425,0,3,4,2,0,0,0,0,0,0,0,0,0
20100426,0,2,4,2,0,0,0,0,0,0,0,0,0
20100427,0,3,3,2,0,0,0,0,0,0,0,0,0
20100428,0,3,3,2,0,0,0,0,0,0,0,0,0
20100429,0,3,3,2,0,0,0,0,0,0,0,0,0
20100430,0,3,3,2,0,0,0,0,0,0,0,0,0
20100501,0,3,3,2,0,0,0,0,0,0,0,0,0
20100502,0,3,3,2,0,0,0,0,0,0,0,0,0
20100503,0,2,2,1,0,0,0,0,0,0,0,0,0
20100504,0,1,1,0,0,0,0,0,0,0,0,0,0
20100505,0,1,0,0,1,0,0,0,0,0,0,0,0
20100506,0,1,0,0,2,1,0,0,0,0,0,0,0
20100507,0,0,0,0,3,2,0,0,0,0,0,0,0
20100508,0,1,1,0,4,2,0,0,0,0,0,0,0
20100509,0,2,1,0,5,2,0,0,0,0,0,0,0
20100510,0,2,1,0,6,2,0,0,0,0,0,0,0
20100511,0,3,2,0,7,2,0,0,0,0,0,0,0
20100512,0,3,3,0,8,2,0,0,0,0,0,0,0
20100513,0,4,3,0,8,2,0,0,0,0,0,0,0
20100514,0,5,3,0,9,2,0,0,0,0,0,0,0
20100515,0,6,3,0,9,2,0,0,0,0,0,0,0
20100516,0,7,3,0,9,1,0,0,0,0,0,0,0
20100517,0,8,4,0,9,0,0,0,0,0,0,0,0
20100518,0,7,3,0,9,0,0,0,0,0,0,0,0
20100519,0,6,3,0,9,0,0,0,0,0,0,0,0
20100520,0,6,3,0,9,1,0,0,0,0,0,0,0
20100521,0,6,2,0,9,1,0,0,0,0,0,0,0
20100522,0,6,1,0,9,2,0,0,0,0,0,0,0
20100523,0,5,1,0,10,3,0,0,0,0,0,0,0
20100524,0,5,1,0,10,4,0,0,0,0,0,0,0
20100525,0,5,1,0,10,5,0,0,0,0,0,0,0
20100526,0,4,1,0,10,6,0,0,0,0,0,0,0
20100527,0,3,0,0,10,7,0,0,0,0,0,0,0
20100528,0,4,0,0,10,8,0,0,0,0,0,0,0
20100529,0,5,0,0,10,9,0,0,0,0,0,0,0
20100530,0,6,0,0,10,9,0,0,0,0,0,0,0
20100531,0,6,1,0,10,10,0,0,0,0,0,0,0
20100601,0,7,2,0,10,10,0,0,0,0,0,0,0
20100602,0,8,2,0,10,9,0,0,0,0,0,0,0
20100603,0,8,2,0,10,9,0,0,0,0,0,0,0
20100604,0,8,2,0,10,9,0,0,0,0,0,0,0
20100605,0,8,2,0,9,8,0,0,0,0,0,0,0
20100606,0,8,2,0,8,7,0,0,0,0,0,0,0
20100607,0,8,2,0,8,6,0,0,0,0,0,0,0
20100608,0,7,2,0,8,5,0,0,0,0,0,0,0
20100609,0,6,2,0,8,4,0,0,0,0,0,0,0
20100610,0,5,1,0,8,4,0,0,0,0,0,0,0
20100611,0,5,0,0,8,4,0,0,0,0,0,0,0
20100612,0,5,0,0,8,5,0,0,0,0,0,0,0
20100613,0,5,0,0,8,5,0,0,0,0,0,0,0
20100614,0,5,0,0,8,5,0,0,0,0,0,0,0
20100615,0,6,0,0,9,6,0,0,0,0,0,0,0
20100616,0,7,0,0,10,7,0,0,0,0,0,0,0
20100617,0,7,0,0,10,8,0,0,0,0,0,0,0
20100618,0,8,0,0,10,9,0,0,0,0,0,0,0
20100619,0,8,0,0,10,10,0,0,0,0,0,0,0
20100620,0,8,0,0,10,10,0,0,0,0,0,0,0
20100621,0,7,0,0,10,9,0,0,0,0,0,0,0
20100622,0,6,0,0,10,8,0,0,0,0,0,0,0
20100623,0,5,0,0,10,8,0,0,0,0,0,0,0
20100624,0,4,0,0,10,8,0,0,0,0,0,0,0
20100625,0,3,0,0,10,8,0,0,0,0,0,0,0
20100626,0,2,0,0,10,8,0,0,0,0,0,0,0
20100627,0,2,0,0,10,8,0,0,0,0,0,0,0
20100628,0,1,0,0,10,7,0,0,0,0,0,0,0
20100629,0,1,0,0,10,6,0,0,0,0,0,0,0
20100630,0,1,0,0,10,5,0,0,0,0,0,0,0
20100701,0,1,0,0,9,5,0,0,0,0,0,0,0
20100702,0,1,0,0,9,5,0,0,0,0,0,0,0
20100703,0,1,0,0,9,4,0,0,0,0,0,0,0
20100704,0,1,0,0,9,3,0,0,0,0,0,0,0
20100705,0,1,0,0,9,3,0,0,0,0,0,0,0
20100706,0,1,0,0,9,3,0,0,0,0,0,0,0
20100707,0,0,0,0,9,3,0,0,0,0,0,0,0
20100708,0,0,0,0,9,4,0,0,0,0,0,0,0
20100709,0,0,0,0,9,4,0,0,0,0,0,0,0
20100710,0,0,0,0,9,4,0,0,0,0,0,0,0
20100711,0,0,0,0,10,4,0,0,0,0,0,0,1
20100712,0,0,0,0,10,4,0,0,0,0,0,0,2
20100713,0,0,0,0,10,4,0,0,0,0,0,0,3
20100714,0,0,0,0,9,4,0,0,0,0,0,1,4
20100715,0,0,0,0,8,3,0,0,0,0,0,2,5
20100716,0,0,0,0,7,2,0,0,0,0,0,3,6
20100717,0,0,0,0,6,1,0,0,0,0,0,3,7
20100718,0,0,0,0,6,1,0,0,0,0,0,4,8
20100719,0,0,0,0,5,1,0,0,0,0,1,5,9
20100720,0,0,0,0,4,1,0,0,0,0,2,6,10
20100721,0,0,0,0,3,1,0,0,0,0,3,7,10
20100722,0,0,0,0,3,2,0,0,0,0,3,8,10
20100723,0,0,0,0,3,3,0,0,0,0,3,9,10
20100724,0,0,0,0,3,3,0,0,0,0,3,8,10
20100725,0,0,0,0,3,3,0,0,0,0,3,7,9
20100726,0,0,0,0,3,3,0,0,0,0,3,6,8
20100727,0,0,0,0,4,4,0,0,0,0,3,6,7
20100728,0,0,0,0,4,4,0,0,0,0,3,5,6
20100729,0,0,0,0,5,5,0,0,0,0,2,4,5
20100730,0,0,0,0,6,5,0,0,0,0,1,3,4
20100731,0,0,0,0,7,5,0,0,0,0,0,2,3
20100801,0,0,0,0,6,4,0,0,0,0,0,1,2
20100802,0,0,0,0,5,3,0,0,0,0,0,0,1
20100803,0,0,0,0,6,3,0,0,0,0,0,0,0
20100804,0,0,0,0,7,3,0,0,0,0,0,0,0
20100805,0,0,0,0,7,3,0,0,0,0,0,0,0
20100806,0,0,0,0,6,2,0,0,0,0,0,0,0
20100807,0,0,0,0,5,1,0,0,0,0,1,1,1
20100808,0,0,0,0,4,0,0,0,0,0,2,2,2
20100809,0,0,0,0,4,0,0,0,0,0,3,3,3
20100810,0,0,0,0,4,0,0,0,0,0,4,4,4
20100811,0,0,0,0,5,0,0,0,0,0,4,5,5
20100812,0,0,0,0,6,0,0,0,0,0,4,5,6
20100813,0,0,0,0,6,0,0,0,0,0,4,5,7
20100814,0,0,0,0,6,0,0,0,0,0,4,5,8
20100815,0,0,0,0,7,0,0,0,0,0,4,5,8
20100816,0,0,0,0,8,0,0,0,0,0,4,5,8
20100817,0,0,0,0,9,0,0,0,0,0,3,4,7
20100818,0,0,0,0,9,0,0,0,0,0,2,3,6
20100819,0,0,0,0,8,0,0,0,0,0,1,2,5
20100820,0,0,0,0,7,0,0,0,0,0,0,1,4
20100821,0,0,0,0,6,0,0,0,0,0,0,1,4
20100822,0,0,0,0,5,0,0,0,0,0,0,2,4
20100823,0,0,0,0,4,0,0,0,0,0,0,3,4
20100824,0,0,0,0,3,0,0,0,0,0,0,3,4
20100825,0,0,0,0,3,1,0,0,0,0,0,3,5
20100826,0,0,0,0,3,1,0,0,0,0,0,3,6
20100827,0,0,0,0,2,1,0,0,0,0,0,4,7
20100828,0,0,0,0,2,1,0,0,0,0,0,5,8
20100829,0,0,0,0,2,1,0,0,0,0,0,6,9
20100830,0,0,0,0,3,2,0,0,1,1,1,7,10
20100831,0,0,0,0,4,3,1,1,2,2,2,7,10
20100901,0,0,0,0,4,3,2,2,3,3,3,7,10
20100902,0,0,0,0,5,4,3,3,4,4,4,7,10
20100903,0,0,0,0,6,4,4,3,4,5,5,8,10
20100904,0,0,0,0,6,3,4,3,4,5,5,9,10
20100905,0,0,0,0,6,4,4,3,4,5,5,10,10
20100906,0,0,0,0,7,5,4,3,4,5,5,10,10
20100907,0,0,0,0,8,6,4,3,4,6,6,10,10
20100908,0,0,0,0,9,6,4,4,5,7,7,10,10
20100909,0,0,0,0,9,6,4,4,5,7,7,10,10
20100910,0,0,0,0,9,6,4,3,5,7,7,10,10
20100911,0,0,0,0,10,7,4,2,4,7,7,10,10
20100912,0,0,0,0,10,6,3,1,3,6,6,10,10
20100913,0,0,0,0,10,6,2,1,3,5,5,9,10
20100914,0,0,0,0,9,6,2,1,3,5,5,8,10
20100915,0,0,0,0,8,5,2,1,3,5,5,8,10
20100916,0,0,0,0,7,4,2,1,3,5,5,8,10
20100917,0,0,0,0,6,3,2,1,3,4,4,8,10
20100918,0,0,1,0,5,3,3,0,2,3,4,8,10
20100919,0,0,2,1,4,2,4,1,2,3,4,8,10
20100920,0,0,2,1,4,1,4,2,2,3,4,8,10
20100921,0,0,2,1,4,1,4,2,2,3,4,8,10
20100922,0,0,2,1,4,2,4,2,2,3,4,8,10
20100923,0,0,2,1,3,2,4,2,2,3,4,8,10
20100924,0,0,3,2,3,2,4,2,2,3,4,8,10
20100925,0,0,4,2,3,2,4,2,2,3,4,7,10
20100926,0,0,4,2,3,2,4,2,2,3,4,6,10
20100927,0,0,4,2,3,2,4,2,2,3,4,5,10
20100928,0,0,3,2,3,2,3,2,2,3,3,4,10
20100929,0,0,3,1,3,2,2,1,1,2,2,3,10
20100930,0,0,4,1,2,2,1,0,0,1,1,2,9
20101001,0,0,5,2,1,1,0,0,0,0,0,1,8
20101002,0,0,5,2,0,0,0,0,0,0,0,0,7
20101003,0,0,5,2,0,0,0,0,0,0,0,0,6
20101004,0,1,5,2,0,0,0,0,0,0,0,0,5
20101005,0,1,5,3,0,0,0,0,0,0,0,0,5
20101006,0,1,6,3,0,0,0,0,0,0,0,0,5
20101007,0,1,6,3,0,0,0,0,0,0,0,0,5
20101008,0,1,6,3,0,0,0,0,0,0,0,0,5
20101009,0,2,6,3,0,0,0,0,0,0,0,0,5
20101010,0,3,6,3,0,0,0,0,0,0,0,0,6
20101011,0,3,6,2,0,0,0,0,0,0,0,1,7
20101012,0,3,6,2,0,0,0,0,0,0,0,1,8
20101013,0,3,7,2,0,0,0,0,0,0,0,1,9
20101014,0,2,7,1,0,0,0,0,0,0,0,1,10
20101015,0,3,7,1,0,0,0,0,0,0,0,1,10
20101016,0,4,7,2,0,0,0,0,0,0,0,1,10
20101017,0,4,8,3,0,0,0,0,0,0,0,2,10
20101018,0,4,9,4,0,0,0,0,0,0,0,3,10
20101019,0,3,9,5,0,0,0,0,0,0,0,4,10
20101020,0,2,9,6,0,0,0,0,0,0,0,5,10
20101021,0,2,9,7,0,0,1,0,0,0,1,5,10
20101022,0,2,10,8,0,0,2,0,0,0,2,6,10
20101023,0,2,9,8,0,0,3,0,1,1,3,7,10
20101024,0,2,8,8,0,0,4,0,1,2,4,8,10
20101025,0,1,7,7,0,0,4,0,1,3,5,9,10
20101026,0,0,7,7,0,0,4,0,1,3,5,10,10
20101027,0,0,7,7,0,0,4,0,1,3,5,10,10
20101028,0,0,6,6,0,0,4,0,1,3,5,10,10
20101029,0,0,5,5,0,0,4,0,1,3,5,10,10
20101030,0,0,4,4,0,0,4,0,1,3,5,10,10
20101031,0,0,3,3,0,0,3,0,1,3,4,9,10
20101101,0,0,3,3,0,0,2,0,1,3,3,8,10
20101102,0,0,4,4,0,0,1,0,0,2,2,7,10
20101103,0,0,5,5,0,0,0,0,0,1,1,6,10
20101104,0,0,6,6,0,0,0,0,0,0,0,5,10
20101105,0,0,6,6,0,0,0,0,0,0,0,4,10
20101106,0,0,5,5,0,0,0,0,0,0,0,3,10
20101107,0,0,6,6,0,0,0,0,0,0,0,2,10
20101108,0,0,7,7,0,0,0,0,0,0,0,1,10
20101109,0,0,8,8,0,0,0,0,0,0,0,0,10
20101110,0,0,9,8,0,0,0,0,0,0,0,0,9
20101111,0,0,8,7,0,0,0,0,0,0,0,0,9
20101112,0,0,7,6,0,0,0,0,0,0,0,0,9
20101113,0,0,6,5,0,0,0,0,0,0,0,0,9
20101114,0,0,5,4,0,0,0,0,0,0,0,0,9
20101115,0,0,5,4,0,0,0,0,0,0,0,0,9
20101116,0,0,6,5,0,0,0,0,0,0,0,0,8
20101117,0,0,6,5,0,0,0,0,0,0,0,0,7
20101118,0,0,6,5,0,0,0,0,0,0,0,0,6
20101119,0,0,6,5,0,0,0,0,0,0,0,0,5
20101120,0,0,6,6,0,0,0,0,0,0,0,0,5
20101121,0,0,6,6,0,0,0,0,0,0,0,0,4
20101122,0,0,6,6,0,0,0,0,0,0,0,0,3
20101123,0,1,7,7,0,0,0,0,0,0,0,0,2
20101124,0,1,8,8,0,0,0,0,0,0,0,0,1
20101125,0,1,8,7,0,0,0,0,0,0,0,0,0
20101126,0,1,8,7,0,0,0,0,0,0,0,0,0
20101127,0,1,8,6,0,0,0,0,0,0,0,0,0
20101128,0,1,7,5,0,0,0,0,0,0,0,0,0
20101129,0,1,6,4,0,0,0,0,0,0,0,0,0
20101130,0,1,5,3,0,0,0,0,0,0,0,0,0
20101201,0,2,5,3,0,0,0,0,0,0,0,0,0
20101202,0,2,6,3,0,0,0,0,0,0,0,0,0
20101203,0,1,5,2,0,0,0,0,0,0,0,0,0
20101204,0,1,5,2,0,0,0,0,0,0,0,0,0
20101205,0,1,4,2,0,0,0,0,0,0,0,0,0
20101206,0,1,3,1,0,0,0,0,0,0,0,0,0
20101207,0,2,2,1,0,0,0,0,0,0,0,0,0
20101208,0,2,2,1,0,0,0,0,0,0,0,0,0
20101209,0,2,2,1,0,0,0,0,0,0,0,0,0
20101210,0,2,2,1,0,0,0,0,0,0,0,0,0
20101211,0,1,2,1,0,0,0,0,0,0,0,0,0
20101212,0,1,2,1,0,0,0,0,0,0,0,0,1
20101213,0,1,2,1,0,0,0,0,0,0,0,0,2
20101214,0,1,1,0,0,0,0,0,0,0,0,0,3
20101215,0,2,2,1,0,0,0,0,0,0,0,0,4
20101216,0,2,3,2,0,0,0,0,0,0,0,0,4
20101217,1,1,3,2,0,0,0,0,0,0,0,0,5
20101218,1,1,4,2,0,0,0,0,0,0,0,0,6
20101219,1,1,4,2,0,0,0,0,0,0,0,0,7
20101220,1,1,4,2,0,0,0,0,0,0,0,0,8
20101221,1,1,5,2,0,0,0,0,0,0,0,0,9
20101222,1,1,5,2,0,0,0,0,0,0,0,0,9
20101223,1,1,6,2,0,0,0,0,0,0,0,0,9
20101224,1,1,6,2,0,0,0,0,0,0,0,0,8
20101225,1,0,6,2,0,0,0,0,0,0,0,0,7
20101226,1,0,6,2,0,0,0,0,0,0,0,0,7
20101227,1,0,6,2,0,0,0,0,0,0,0,0,6
20101228,2,0,5,2,0,0,0,0,0,0,0,0,5
20101229,2,0,5,2,0,0,0,0,0,0,0,0,4
20101230,2,0,5,2,0,0,0,0,0,0,0,0,3
20101231,2,0,5,2,0,0,0,0,0,0,0,0,2
20110101,3,0,5,3,0,0,0,0,0,0,0,0,1
20110102,3,0,5,4,0,0,0,0,0,0,0,0,0
20110103,3,0,6,4,0,0,0,0,0,0,0,0,0
20110104,3,0,6,4,0,0,0,0,0,0,0,0,0
20110105,3,0,6,4,0,0,0,0,0,0,0,0,0
20110106,2,0,7,5,0,0,0,0,0,0,0,0,0
20110107,1,1,8,6,0,0,0,0,0,0,0,0,0
20110108,1,1,9,7,0,0,0,0,0,0,0,0,0
20110109,1,1,10,8,0,0,0,0,0,0,0,0,0
20110110,1,1,10,9,0,0,0,0,0,0,0,0,0
20110111,0,1,10,9,0,0,0,0,0,0,0,0,0
20110112,1,1,9,8,0,0,0,0,0,0,0,0,0
20110113,2,1,9,9,0,0,0,0,0,0,0,0,0
20110114,2,1,9,9,0,0,0,0,0,0,0,0,0
20110115,2,1,8,8,0,0,0,0,0,0,0,0,0
20110116,3,1,8,8,0,0,0,0,0,0,0,0,0
20110117,4,0,8,8,0,0,0,0,0,0,0,0,0
20110118,4,0,8,8,0,0,0,0,0,0,0,0,0
20110119,4,0,8,8,0,0,0,0,0,0,0,0,0
20110120,4,0,8,8,0,0,0,0,0,0,0,0,0
20110121,4,0,8,8,0,0,0,0,0,0,0,0,0
20110122,3,0,9,9,0,0,0,0,0,0,0,0,0
20110123,2,0,9,8,0,0,0,0,0,0,0,0,0
20110124,2,0,9,8,0,0,0,0,0,0,0,0,0
20110125,2,0,10,9,0,0,0,0,0,0,0,0,0
20110126,1,0,10,9,0,0,0,0,0,0,0,0,0
20110127,0,0,10,9,0,0,0,0,0,0,0,0,0
20110128,0,0,10,9,0,0,0,0,0,0,0,0,0
20110129,0,1,10,9,0,0,0,0,0,0,0,0,0
20110130,0,1,10,9,0,0,0,0,0,0,0,0,0
20110131,1,1,10,9,0,0,0,0,0,0,0,0,0
20110201,1,1,10,9,0,0,0,0,0,0,0,0,0
20110202,1,1,10,10,0,0,0,0,0,0,0,0,0
20110203,1,1,10,10,0,0,0,0,0,0,0,0,0
20110204,1,1,10,10,0,0,0,0,0,0,0,0,0
20110205,1,1,10,9,0,0,0,0,0,0,0,0,0
20110206,1,1,10,8,0,0,0,0,0,0,0,0,0
20110207,1,1,9,7,0,0,0,0,0,0,0,0,0
20110208,1,0,8,6,0,0,0,0,0,0,0,0,0
20110209,1,0,7,5,0,0,0,0,0,0,0,0,0
20110210,0,0,7,5,0,0,0,0,0,0,0,0,0
20110211,0,1,7,5,0,0,0,0,0,0,0,0,0
20110212,0,1,7,5,0,0,0,0,0,0,0,0,0
20110213,0,1,7,5,0,0,0,0,0,0,0,0,0
20110214,0,1,7,5,0,0,0,0,0,0,0,0,0
20110215,0,1,7,6,0,0,0,0,0,0,0,0,0
20110216,0,1,6,6,0,0,0,0,0,0,0,0,0
20110217,0,1,6,6,0,0,0,0,0,0,0,0,0
20110218,0,2,7,7,0,0,0,0,0,0,0,0,0
20110219,0,2,8,8,0,0,0,0,0,0,0,0,0
20110220,0,3,8,8,0,0,0,0,0,0,0,0,0
20110221,0,2,8,8,0,0,0,0,0,0,0,0,0
20110222,0,2,8,7,0,0,0,0,0,0,0,0,0
20110223,0,2,8,6,0,0,0,0,0,0,0,0,0
20110224,0,2,7,5,0,0,0,0,0,0,0,0,0
20110225,0,2,6,4,0,0,0,0,0,0,0,0,0
20110226,0,2,7,4,0,0,0,0,0,0,0,0,0
20110227,0,2,7,4,0,0,0,0,0,0,0,0,0
20110228,0,1,6,3,0,0,0,0,0,0,0,0,0
20110301,0,1,6,2,0,0,0,0,0,0,0,0,0
20110302,0,0,6,2,0,0,0,0,0,0,0,0,0
20110303,0,0,6,2,0,0,0,0,0,0,0,0,0
20110304,0,0,6,3,0,0,0,0,0,0,0,0,0
20110305,0,0,6,3,0,0,0,0,0,0,0,0,0
20110306,0,0,6,3,0,0,0,0,0,0,0,0,0
20110307,0,0,6,3,0,0,0,0,0,0,0,0,0
20110308,0,1,6,4,0,0,0,0,0,0,0,0,0
20110309,0,1,6,4,0,0,0,0,0,0,0,0,0
20110310,0,1,6,4,0,0,0,0,0,0,0,0,0
20110311,0,1,6,5,0,0,0,0,0,0,0,0,0
20110312,0,1,6,4,0,0,0,0,0,0,0,0,0
20110313,0,1,5,3,0,0,0,0,0,0,0,0,0
20110314,0,1,4,2,0,0,0,0,0,0,0,0,0
20110315,0,1,3,2,0,0,0,0,0,0,0,0,0
20110316,0,1,4,3,0,0,0,0,0,0,0,0,0
20110317,0,1,5,4,0,0,0,0,0,0,0,0,0
20110318,0,0,4,3,0,0,0,0,0,0,0,0,0
20110319,0,0,4,3,0,0,0,0,0,0,0,0,0
20110320,0,0,4,3,0,0,0,0,0,0,0,0,0
20110321,0,0,3,2,0,0,0,0,0,0,0,0,0
20110322,0,0,2,2,0,0,0,0,0,0,0,0,0
20110323,0,0,3,3,0,0,0,0,0,0,0,0,0
20110324,0,0,4,4,0,0,0,0,0,0,0,0,0
20110325,0,0,5,5,0,0,0,0,0,0,0,0,0
20110326,0,0,5,5,0,0,0,0,0,0,0,0,0
20110327,0,0,5,5,0,0,0,0,0,0,0,0,0
20110328,0,0,6,6,0,0,0,0,0,0,0,0,0
20110329,0,0,7,7,0,0,0,0,0,0,0,0,0
20110330,0,0,8,7,0,0,0,0,0,0,0,0,0
20110331,0,0,9,7,0,0,0,0,0,0,0,0,0
20110401,0,0,9,7,0,0,0,0,0,0,0,0,0
20110402,0,0,8,6,0,0,0,0,0,0,0,0,1
20110403,0,0,7,5,0,0,0,0,0,0,0,0,2
20110404,0,0,7,5,0,0,0,0,0,0,0,0,3
20110405,0,0,6,4,0,0,0,0,0,0,0,0,4
20110406,0,0,6,3,0,0,0,0,0,0,0,0,5
20110407,0,0,5,2,0,0,0,0,0,0,0,0,6
20110408,0,0,4,1,0,0,0,0,0,0,0,0,6
20110409,0,1,4,1,0,0,0,0,0,0,0,0,6
20110410,0,1,4,1,0,0,0,0,0,0,0,0,6
20110411,0,1,4,1,0,0,0,0,0,0,0,0,6
20110412,0,1,5,2,0,0,0,0,0,0,0,0,5
20110413,0,1,5,2,0,0,0,0,0,0,0,0,4
20110414,0,1,4,1,0,0,0,0,0,0,0,0,3
20110415,0,1,4,1,0,0,0,0,0,0,0,0,2
20110416,0,1,3,1,0,0,0,0,0,0,0,0,1
20110417,0,2,3,1,0,0,0,0,0,0,0,0,0
20110418,0,3,3,1,0,0,0,0,0,0,0,0,0
20110419,0,2,3,1,0,0,0,0,0,0,0,0,0
20110420,0,2,3,1,0,0,0,0,0,0,0,0,0
20110421,0,2,3,1,0,0,0,0,0,0,0,0,0
20110422,0,2,2,0,0,0,0,0,0,0,0,0,0
20110423,0,2,2,0,0,0,0,0,0,0,0,0,0
20110424,0,3,2,0,0,0,0,0,0,0,0,0,0
20110425,0,3,2,0,0,0,0,0,0,0,0,0,0
20110426,0,3,2,0,0,0,0,0,0,0,0,0,0
20110427,0,2,2,0,0,0,0,0,0,0,0,0,0
20110428,0,1,2,0,0,0,0,0,0,0,0,0,0
20110429,0,1,1,0,0,0,0,0,0,0,0,0,0
20110430,0,1,0,0,0,0,0,0,0,0,0,0,0
20110501,0,1,0,0,0,0,0,0,0,0,0,0,0
20110502,0,1,0,0,1,0,0,0,0,0,0,0,0
20110503,0,2,0,0,2,0,0,0,0,0,0,0,0
20110504,0,2,1,0,3,0,0,0,0,0,0,0,0
20110505,0,3,2,0,4,0,0,0,0,0,0,0,0
20110506,0,4,2,0,5,1,0,0,0,0,0,0,1
20110507,0,4,2,0,6,1,0,0,0,0,0,0,2
20110508,0,4,2,0,7,1,0,0,0,0,0,0,3
